Destination Port,Flow Duration,Total Fwd Packets,Total Bwd Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Label
23126.0,416362.92861875833,270.0,342.0,464925.99563392205,260155.94405892416,824.015747332834,10.32248182461142,838.0466417848044,27.457827129704388,599056.0961449597,4902.955087506427,2629.3377187586725,5806.137811244123,49995.76504187605,35749.92757054699,1.0,0.0,96.53241601931484,96.1524768849502,BENIGN
38488.0,374673.49277557514,398.0,145.0,667008.310394833,591517.51712814,427.7424484282761,38.353512478816775,1061.7964104472846,30.55138966553171,338192.9637132886,2728.5520489379714,3997.0059013753084,6181.744717551253,69371.84269255385,58952.741918529995,1.0,0.0,80.92717339980415,71.60869235428838,MALICIOUS
25091.0,453096.0637872761,324.0,213.0,523847.4782445561,585148.6934525764,610.0719505755006,45.58373536603026,983.2915417106972,46.20130669392045,344102.209958201,4638.978917590227,5888.829549573502,4251.998479801003,52290.71664976515,8622.42370517012,0.0,1.0,78.27843035907212,104.26877246367678,BENIGN
24985.0,321881.2622459361,403.0,267.0,578083.8332060049,708892.7696084145,801.975957794459,24.327327591254473,606.5650830352554,40.12402649779185,530892.4198323614,3058.685311529678,4051.245030391319,5362.551087300661,37918.43261285888,6571.162882599116,0.0,1.0,72.09621492084133,110.31825020425244,BENIGN
24999.0,96990.40584994356,258.0,411.0,329232.3835652634,558401.1719354129,962.9743856255523,35.62220174719924,623.6905038164589,35.0430687931598,649684.2379569977,3167.690457789013,2205.962066990003,5902.614996248088,50619.93262218226,22389.16314062819,0.0,0.0,68.62139032855535,105.80925478965901,BENIGN
22177.0,336562.0071044289,361.0,281.0,596373.4312321751,400733.19682378625,523.71293046491,16.987848112072466,828.3900448929012,26.502129361533733,519592.7705903284,3766.6262658305914,2989.2668223599485,4492.664301743883,31093.671471054975,33685.98657570502,0.0,0.0,83.45097396172444,110.31358176538373,BENIGN
42251.0,635633.0813250868,292.0,201.0,673299.8227156409,770442.141416837,259.05444500469105,16.426063236250226,979.7559579029408,20.531679750012962,439907.5813168914,5096.854004288146,1505.8522977314024,3979.4370535550897,72556.92114266865,50340.754194624424,1.0,0.0,174.1869152288246,65.30761492498152,MALICIOUS
21835.0,748404.5295387711,412.0,153.0,667818.8883517161,470728.8901312826,821.3776861732782,16.594751309681765,619.6423215598643,12.303410289971632,242240.80845253728,5698.263171348506,5082.463463069861,4126.566821872863,53182.25762704964,41924.43248286825,0.0,0.0,146.4497310113586,77.89900601622226,MALICIOUS
41635.0,743452.1314432858,226.0,193.0,385940.88748113054,634906.896722216,734.4393077238219,24.7416514905954,844.0103230703805,33.4869070997366,345712.88030092017,4909.948045997525,5321.2407280041725,4524.0745427658185,17460.85560253287,45732.99835786858,0.0,1.0,106.92983419897332,99.86636577534547,BENIGN
23245.0,571376.3717220228,312.0,197.0,418246.6968754084,607089.8283362169,752.8647315446393,24.86392004361213,631.6495655871664,48.72758598631704,392755.8084522815,7257.057530791764,2985.9244456121232,5013.630828012603,48095.26135683752,61417.61043158794,0.0,0.0,129.557543493947,56.13449439263057,MALICIOUS
39239.0,493806.5876027659,262.0,134.0,424125.1633442934,677078.1542796437,649.4403625871637,27.177150778127324,576.930040085,13.975645531188439,338431.2768435147,5507.895693543471,4720.402899941812,5865.293984376646,37311.35672102463,44281.821810595095,1.0,0.0,96.21003841977517,84.51893577477932,BENIGN
20418.0,608890.5190856754,190.0,259.0,262849.5599396466,460356.2750346666,758.0154241093494,25.793570755238303,873.4390437916471,25.23959554845421,483868.651662915,6882.238397003819,4585.585280069476,4909.345954478456,60536.04923825931,49623.86589005662,0.0,1.0,68.61864449210798,79.82575888718719,MALICIOUS
38190.0,651621.6154045571,326.0,241.0,574350.3170192149,403327.5964947824,682.6845783601151,28.319749665856545,853.842547358702,19.46014656089841,522032.1382298642,4603.012127095451,4074.217601382275,7340.773750562799,52206.68769179387,20388.741609318993,0.0,0.0,124.32961178412498,110.09254210513227,BENIGN
26297.0,610013.7814778032,177.0,372.0,396765.65177857823,844635.9517833926,1054.4922948989022,19.987126482806513,1062.0596973426148,20.8204840830193,526662.2225148267,6182.791948790208,3412.245389242555,6312.313147358379,41236.505307867395,52079.229925584536,1.0,1.0,113.81717225082375,83.77053561983833,BENIGN
35238.0,608330.3958980648,354.0,243.0,562021.1350524207,533298.4179655445,831.9626857265928,44.521787486945954,1012.8105901018282,31.39080758378805,422491.2259091033,5025.495550635061,2861.393094325913,5790.823360326029,39294.4993003126,20607.515484774995,1.0,0.0,152.3534983565232,62.25511321539782,MALICIOUS
18606.0,518002.11384512007,310.0,261.0,401717.9999692741,446980.55756320315,856.0151041273282,35.20338874144615,705.7599290591884,29.55936648260615,472625.78413488704,5234.441165377394,5438.500444800025,6417.614155436251,45767.97780586922,35513.15144613269,0.0,0.0,95.64874621429088,80.3175504181048,MALICIOUS
35211.0,632300.9331670777,269.0,259.0,359316.6343079916,426399.9830844697,773.619076041084,34.82499299868286,1222.1824293464624,44.96454386389883,339375.7023917152,3026.768882630444,4801.7726523116,7318.421920443929,30224.187821768744,37959.63556802397,0.0,0.0,89.56226057223434,76.16379524916819,BENIGN
29781.0,443417.6895776315,416.0,167.0,650913.7672784568,485922.18392662547,832.1840979462646,18.94842756544846,696.3461976720744,32.87688578185803,271458.1376820729,5926.21787345157,4580.027062577144,6514.370351357374,60937.80826065749,48818.48854647587,0.0,1.0,135.74008195339226,69.92407976043923,BENIGN
38010.0,600911.2291564514,213.0,413.0,328327.74601679284,484812.9706834997,1283.097244218988,35.012293948584755,928.4596479396877,17.769450124538338,616840.5967751057,4328.774129872538,3818.406175443126,6605.7489805932055,35708.382337197654,67977.1295483112,0.0,1.0,139.48204041275977,71.15981234252835,BENIGN
34845.0,567593.2784357212,262.0,182.0,680115.2201227993,473308.43540127116,520.9903978832749,10.875177712974136,895.2485342916102,40.22965763995441,213775.81077622154,5857.425046876164,4252.19198831081,4792.984733892409,24934.801269726995,51729.41359510134,0.0,1.0,130.61901262437712,104.51979086429242,BENIGN
25230.0,573037.4431054558,416.0,289.0,483215.10632187227,676890.5734278113,1101.0130353922414,29.391379270711745,736.7180555169863,30.583678413681962,513337.4731045421,2787.070710795939,5102.099002861735,5723.955769372076,37180.67777131504,59463.61812498519,0.0,0.0,115.67454475627908,77.70857747821974,MALICIOUS
25041.0,341782.3316454936,347.0,312.0,626551.0176932147,439552.16760283767,831.9099285076242,24.810676419827956,627.5123428520303,24.725473723090875,528952.3080409943,3354.2746976183153,3794.195223020212,5598.232386763985,59977.943194877815,44245.85345844692,0.0,1.0,83.23255505555397,124.9499310443646,BENIGN
25306.0,476795.08502973436,244.0,229.0,337745.5356795671,527691.4999232689,518.3753321982501,46.11574923985167,748.2257374650543,31.634157155575764,478423.8058771636,6603.429662527075,3223.9920293987357,2655.6810354280724,58858.55023524741,60439.20483255061,0.0,0.0,118.55926107795955,50.91533507262185,MALICIOUS
34888.0,481701.30404551304,372.0,251.0,566817.4439257404,256316.6042043909,1000.8542321989868,14.40001008059789,596.8264984500111,22.50651925105405,460025.1899002327,2530.572541936824,5362.496758664551,6409.177381138954,29669.841360649047,44579.78025762476,0.0,1.0,87.31752935311233,101.74700961936982,BENIGN
34680.0,482800.57802608184,298.0,238.0,693593.9330131799,510527.7033197787,885.0967162724863,25.932422513753036,1006.3732352122558,17.353688445694264,240478.36993766754,6131.326067175282,3667.0856730621495,8581.190297651265,50287.457675525075,51272.68823761118,0.0,1.0,123.4542607080251,106.07861921053131,BENIGN
37248.0,353251.122803904,408.0,257.0,377926.7300139333,916494.0751737974,690.1490542154938,26.639621396272474,427.37370138930726,20.27122092040488,655735.6572824426,3833.955592694868,1258.036116378044,5295.72901189948,76555.86091002767,61386.12851310413,0.0,0.0,160.8178773432009,52.43684418924445,MALICIOUS
47854.0,575711.2621781356,190.0,304.0,290104.33781465964,696083.0086375449,1261.516377364699,9.984469942692913,1059.5978837438863,35.1933592997457,419797.8303911126,4550.043180897043,3604.335924391517,5868.961895695913,29784.44115289683,90102.44789939903,0.0,0.0,95.9592922178944,82.96081651649811,BENIGN
30983.0,555850.5625012668,332.0,257.0,473310.49450060655,441623.98939475,817.9649296736666,48.3873775927024,760.4585246958787,27.083106170235553,494185.7695103925,4806.246787570228,5223.053294470263,4670.876617636997,64194.07590371477,20833.760327736825,0.0,0.0,121.49940929795729,111.5871517461435,MALICIOUS
21632.0,463884.488615281,230.0,200.0,437477.9248415152,645995.4354613604,256.44110306973874,49.36253163527864,767.9412602940635,36.480756383928814,459714.97377982317,6733.325954374264,4484.904718786291,6683.18836228658,39048.16900164998,44381.16483622244,1.0,1.0,86.90226068724358,97.58331692363849,MALICIOUS
20958.0,520122.2168492804,395.0,209.0,626484.2271283854,487630.5476405505,844.5812973428651,16.422717303782665,618.8499220059333,40.2836888128272,382698.29318756494,6827.054125096588,3773.243032405608,4779.007864609573,38607.968182465724,62992.58003646022,0.0,0.0,138.2674747586385,75.08106520093692,BENIGN
26804.0,701013.1048459028,336.0,319.0,465336.8874423345,270513.5727208458,933.8413146505548,34.0835733608293,903.3462815905386,31.605784423489958,607357.3311268461,3446.3847511769795,4546.105795002599,3957.9633144402696,44035.801682480895,33938.96740563637,0.0,0.0,108.48054214694689,88.8425170722203,MALICIOUS
25251.0,711216.5748006799,383.0,300.0,382680.1758753804,526031.135014909,1036.087435392081,32.21301167665766,1477.0988088711122,31.6733756702969,407905.7813449118,3159.70719588727,2805.0045930322813,3864.7720260591354,53182.17492585156,53687.845647467504,0.0,0.0,42.64203789194308,110.22454676355619,BENIGN
30431.0,500520.6551930451,328.0,218.0,676316.4908757507,364994.40819737565,401.77325394125893,14.010168625194778,935.4755744432056,26.004148198313306,398548.0287308755,5620.156818252244,3174.677049100384,5801.028746478968,56343.280048092915,49006.798140363826,0.0,0.0,92.8329561129171,147.56345341644604,BENIGN
37894.0,627494.0929852775,289.0,182.0,397797.76619218645,525836.6804531177,966.1963431497744,32.469504283983696,674.8797946601907,22.271082255396344,312329.4157449691,5405.451554453023,5800.068239874071,7080.72233185027,71553.32098834001,69781.31278433779,0.0,1.0,121.40504905065387,69.3680739481159,BENIGN
25623.0,372574.931342793,223.0,219.0,343415.4042538218,574012.9788450481,562.5491250445966,28.48224845237953,925.9438671966856,35.957404348187886,360646.98716759257,5845.649013598021,4662.202260866974,5889.566128592799,63414.86090888955,58772.96031340523,1.0,0.0,83.64773477444788,81.4091749950334,BENIGN
42991.0,413486.2605837037,241.0,308.0,286681.77597660443,608737.7419666828,705.3056656092251,25.436403275680888,775.0686783885651,17.344121177865294,666297.0958275779,4795.096952533281,5343.744710568528,5969.598365705721,26633.704004635787,47540.90320799639,0.0,1.0,99.5165344329763,132.2822575436804,MALICIOUS
30349.0,400530.6984325879,216.0,404.0,215232.74768980348,428298.8017066044,690.4213889758937,28.751338932310222,743.153731209816,26.442130554394822,839031.1385137532,1585.4323175760435,2632.5243396812148,6608.732942183076,47186.87850979535,41493.04904280947,0.0,0.0,61.684563010929615,100.65420328473702,BENIGN
43646.0,504145.55623507226,288.0,196.0,410047.94133970735,561983.9882659004,836.2318537552393,27.93147596920114,1031.976671917221,19.543663912863423,302823.02251970884,5905.804152590161,3959.5721431429097,7071.654705645549,55081.458775461986,56844.86163701548,0.0,0.0,110.2468646879893,88.29350818379785,BENIGN
26374.0,450814.6879852359,427.0,164.0,675039.2599976483,463624.14603891486,529.8501732280488,21.285070799740254,821.5962012195444,37.66320666227708,357355.067489299,4856.456554112171,5733.077125277527,6997.144840090263,58229.04759547659,61960.24464293986,0.0,1.0,96.9219063318052,109.19608363332381,BENIGN
31952.0,616968.8445731228,373.0,256.0,491688.6149834414,659015.1114097357,744.5653227845597,21.555131591663443,851.5880465896905,35.95206140767928,518809.69168966886,3111.1618486848774,4100.701970210122,6762.501056268815,28598.144043097967,37432.33360291372,0.0,0.0,138.5797022635011,59.98921376106381,MALICIOUS
28123.0,521612.5791976992,318.0,218.0,456414.3799263804,827224.4833749451,820.9165758158306,20.653175365085534,794.2717835743568,16.530003730075673,414416.06917948235,6403.002518794953,4297.515660636859,7329.800783745452,47106.85398967643,47089.305387260996,1.0,0.0,122.27909336680835,68.09235909411254,BENIGN
42998.0,460068.6279238481,257.0,199.0,556889.2891671028,278406.38380756497,570.3116620689566,33.808543625065234,583.5498418241963,31.22208173557265,345335.95111438504,4465.533182211174,4288.474811378556,4100.313228492603,61498.92268526948,63459.311017919164,0.0,1.0,116.408472405512,117.94923040793606,BENIGN
34297.0,546943.7286129674,219.0,207.0,578106.7487525498,557620.3732761723,215.88926321062476,36.76017390225319,1070.3151681852285,44.31390216011182,462006.59453453164,6808.911802904767,1623.3422016585391,4310.465790631558,55635.64629466401,40975.80902673836,1.0,1.0,137.3902412800489,32.360256593992546,MALICIOUS
36637.0,478969.87783427606,290.0,216.0,506552.2332596731,566074.8780390791,766.4224488052058,23.86336863317044,838.5966957376337,37.80165797287834,345755.3636418834,5460.752244371999,4144.896240072534,6992.466974247536,44689.52361298585,60356.96346455999,0.0,0.0,115.52149439972436,90.94236949265569,MALICIOUS
44562.0,482571.7686423331,243.0,135.0,445625.426854397,326246.5429712227,538.0764793455313,23.572123799774683,554.8009393030535,18.11843132308356,305926.37758189475,4143.5236352195425,5366.410342318108,6047.506794342121,46142.56129215869,64657.565057466294,0.0,0.0,85.66942586154006,113.32265337328838,BENIGN
30254.0,456267.72430154355,349.0,175.0,417220.912460324,521962.7664218285,531.5814730370399,25.446424391160377,529.1624284066636,33.59663820798559,533920.4390981274,4108.311889047282,3928.709779632594,7029.570956629033,26045.311645614154,53820.72124753077,0.0,0.0,70.16376756654206,86.99910510968913,MALICIOUS
37360.0,182744.40952272405,300.0,216.0,407855.5230397563,465362.60022673843,680.0245474331796,42.97604689045239,624.7193189946096,40.30434186969186,351984.6995352429,4038.499387451408,5705.887465862505,5747.578291559922,48541.112004313036,58316.02652966833,0.0,0.0,102.97473478981254,98.91313177183261,BENIGN
36295.0,374579.4707976953,316.0,172.0,387565.0806979956,254383.8959194759,456.9241402416492,45.01749446620829,769.2964667453743,21.138491105719638,484287.8915953287,4731.643737616161,3483.0232129467363,5388.669343543897,18395.681411703856,56541.882636670685,1.0,0.0,87.49412033097632,78.58006345168165,BENIGN
27040.0,583044.7663558587,289.0,165.0,646726.0619050671,486650.5807563428,252.53175955021166,22.519214055460733,967.2096226390478,36.92864002504486,320792.20863325166,7082.681850925822,3752.784294763096,4623.200917384354,59124.207221536075,51342.6166112198,1.0,0.0,119.27325805334486,119.0852306218348,BENIGN
22777.0,487799.72894874495,373.0,126.0,673987.2744183176,822993.1522881597,409.0795930442155,33.10843980919859,596.0073484488262,33.05931685926201,280055.3532758207,7023.05510157359,3622.625601846399,5984.422553316002,42343.99779344401,30086.64818353593,1.0,0.0,124.89535454592311,100.97894356697843,BENIGN
35455.0,759190.9858298037,360.0,364.0,760667.4005621428,400130.51044105465,1293.935616747227,32.384282349472386,1129.9492449429686,15.22997491892387,515033.3219270284,3878.18306921183,2770.2572387144564,6232.812061990536,32080.12400586548,1449.4992006345649,1.0,0.0,145.8469855444931,104.15450689695693,MALICIOUS
58794.0,491074.5137142142,220.0,279.0,363896.995392566,577578.2541284328,764.5909442993699,36.060349791626365,947.2683820816618,46.942595495470364,542609.260859379,1449.5477333526385,5110.133244222999,4077.4359307118602,30012.395079958907,25493.423178742112,0.0,0.0,116.32018471494729,86.67748171209747,MALICIOUS
57362.0,790751.2651423202,195.0,246.0,484772.15932032006,300078.6044750777,935.0628320580649,10.938173252187145,951.505042226327,34.04367202546857,506924.44294481655,4024.7521112955515,3343.846810554941,7280.913544993109,39758.436396117955,30720.12116559313,0.0,0.0,92.82252675558257,121.20464345972148,BENIGN
35574.0,851199.4908094058,309.0,276.0,449497.00625994673,123062.0893914874,867.4143767519214,23.542614421961268,557.6638051424957,34.22626709152767,772976.7005299688,6283.082154838433,3146.448165974021,4734.36098713235,59084.70924088214,38559.91833499759,0.0,0.0,133.0575657403799,120.22459748101329,MALICIOUS
42473.0,433504.43909808324,193.0,323.0,302750.2641792143,416804.94587616774,1055.6481511912118,13.637495238011407,829.3206736409066,35.72283259161592,541697.0078448099,5558.014178623623,2991.4476572433687,5549.873460890015,55068.29034950088,63825.72151432232,0.0,0.0,105.76873780455136,98.37620673276994,BENIGN
41238.0,628037.1796242165,162.0,233.0,488512.60399532004,769081.2429841328,803.068587790674,28.16210956135022,633.0473673127078,27.733239158462666,283677.8163495638,4519.618229541644,5474.4837796839765,6572.969472995646,42778.80865345028,73111.98171367703,0.0,1.0,157.7792606195656,61.570422282733084,BENIGN
29957.0,535190.5785338414,267.0,292.0,336114.86843977496,510900.52191903326,915.3087315686879,41.33294490479837,677.0191780806848,36.453571550148084,536952.9728723645,6750.469381139782,3966.111980013158,5722.3429840587105,52882.869055768424,45379.012919523135,0.0,0.0,145.19475573842794,85.81303886541482,MALICIOUS
35151.0,575198.8237481699,292.0,366.0,616646.4915156168,600960.4135335516,818.1430787147806,32.04013451499685,981.8705833482139,17.147506298025124,603564.7816414995,4682.157271937828,5166.792300655455,6981.624390169247,47378.83334813262,57959.25471463168,0.0,1.0,139.05566403170658,142.0945807373522,MALICIOUS
26170.0,483694.00421253894,362.0,143.0,489496.2153438,589695.0862996776,735.0007978521512,24.054679427184404,598.317875329932,35.995438435355936,241947.18783905584,5077.866484496333,4675.752710056073,6236.136983432609,15526.328741723699,36100.636755122454,0.0,0.0,114.38217854206654,59.67478012619072,MALICIOUS
30668.0,633538.0871314313,313.0,272.0,435953.26132036996,473463.9193914879,656.6306815405022,30.71814430266146,820.3017614862162,21.53840238338049,688609.2694902306,6079.480498546091,3901.9170230090144,6966.606993109182,41437.21210316308,54385.83658663284,0.0,0.0,94.60600164878242,124.60933093993367,MALICIOUS
21630.0,382260.2216638153,334.0,185.0,548275.2533737071,710123.0632489048,678.37677309814,30.037743474001996,417.05464583749597,32.569301916026724,261950.4484974675,3530.3011015151887,3347.0922298886335,6118.555623315202,42795.7246190934,48570.61296878733,0.0,0.0,109.89445274170903,47.63267488229984,MALICIOUS
26011.0,358958.81223546824,231.0,306.0,589720.5509680198,399906.6292032096,661.4682526602809,47.727326254703996,393.415468116849,21.251011431691232,503334.8996720806,5035.080587196075,966.8480425909625,5372.696549693499,49430.110854170125,40232.96375568467,0.0,0.0,106.87712656176399,131.39773713479025,BENIGN
42063.0,860852.2165333887,442.0,125.0,440043.4662262891,550398.0763704063,629.067522692098,36.80321953092648,779.2235783132796,31.46560885820647,671741.8702919055,4222.717630467798,6359.4524708560175,7551.898685688095,31125.425639615056,24089.56694418343,0.0,0.0,45.85405136962163,154.88256468037903,MALICIOUS
37893.0,167276.03779880184,401.0,360.0,727705.4347726265,560653.8526168475,1158.4213827535373,22.235899177285475,757.4535102011575,29.346603343461517,628304.1257115324,4766.293128060831,1239.810265925201,6113.395578881382,47088.917269052276,51065.34127648382,1.0,0.0,137.82072862120944,86.16171390624315,BENIGN
20258.0,224665.2758857019,380.0,147.0,599341.4182974894,838367.82390557,165.33269257198967,28.154376310168526,450.3669155748345,21.222016114072346,448294.29156543594,5535.316222403603,2007.839531906828,4579.761495921948,69365.31885792542,37866.131348120565,1.0,0.0,70.8262788934965,127.64065308834829,BENIGN
20607.0,437253.46238468174,222.0,291.0,353943.2850444994,388092.48172871384,975.0998352145584,30.319455974170644,552.8691219023078,30.386444285530427,495783.8640896681,5796.077242984463,2317.6733402054992,4512.641363879007,46997.92568727364,51968.11584656662,1.0,0.0,83.992179004104,76.76688965361481,MALICIOUS
42764.0,540199.9315844083,235.0,164.0,410321.5214295625,533694.4831911499,675.4705948694887,26.542845532349048,351.2030989888983,19.819250793302817,443696.3011045176,5464.572621195959,4395.948240874682,5954.3156344842555,69741.91627516462,49448.50639556645,0.0,0.0,103.55101644613333,107.1593383622567,BENIGN
26366.0,553879.181896806,332.0,213.0,533355.4067139397,644368.131778079,634.723476282827,33.56141846396814,1005.072207947446,37.79545959997947,425803.37976618356,5107.389692263811,7179.176059565037,6269.849664660899,40721.66924353934,39969.874713698984,1.0,1.0,100.30248951884873,88.14631864671453,MALICIOUS
47536.0,417701.6327824811,222.0,275.0,239952.4521816334,339770.47154284734,596.3220824355346,30.42560215244285,973.4153923351412,18.530600182307328,642058.9809695132,3192.62494341028,4636.8520445042,6393.415058531085,59649.95210172379,34625.509842323765,0.0,0.0,77.47490023559833,91.25600746384424,MALICIOUS
17683.0,177088.00499191254,368.0,246.0,433230.9598140729,527945.6390722275,662.1798636228339,16.6582573390521,543.1400522929508,29.5527961020025,476585.39018075325,4928.318449334007,2657.698549563045,3028.577228937194,45191.74251181001,59764.545898025244,0.0,0.0,74.51063419199315,89.49613681157325,BENIGN
10947.0,389215.7585921244,302.0,289.0,174715.9067222044,691145.0679189083,637.42392239396,41.31116944123265,327.0943509505079,20.141435221213975,763918.0776107928,7086.033048964346,6273.005398997109,5900.625646478468,47121.59308092461,19537.791224487588,0.0,1.0,70.82341167017746,134.31631603708033,MALICIOUS
42769.0,430299.51524505747,311.0,243.0,630323.7669810884,454776.5616149197,765.2516801239178,26.687188327475738,485.6993198719112,30.35873037210432,416187.8210333352,3591.58230791436,4693.391802334322,5522.499578060593,7641.3769214319045,59567.059439724704,0.0,1.0,131.1272613425245,120.16948322310756,BENIGN
45734.0,458626.552142455,428.0,48.0,430178.2822207212,454808.4121395951,746.0767956325192,19.148263869108604,643.5876868184852,23.61044980070511,199805.7199708452,4147.901397057095,7918.067771112484,6024.183960012448,54286.15295361791,59501.08732288488,0.0,0.0,92.04007125861881,105.31009212442648,MALICIOUS
39391.0,458053.72800317523,276.0,313.0,569007.1184717563,656957.6284066011,895.8517065854081,21.583760839855284,401.29131561745794,28.19260444339212,574310.9757184276,3782.56901478736,1888.0272280150841,6937.175471277966,32368.642677329124,57737.47928448155,0.0,1.0,140.9754640169694,89.51898584331884,MALICIOUS
50670.0,674430.6451438363,317.0,161.0,829116.976890668,745154.8284157211,210.29659354473375,24.96223769946997,1380.2405061237098,23.2185759695076,361188.3960390159,2484.3831265813305,2243.892557896341,4565.479942737218,38719.53163012126,40373.45289796408,1.0,0.0,102.77948241462967,84.83750559847132,MALICIOUS
19645.0,538513.0279164255,369.0,242.0,612392.4066539155,405512.9562400469,540.8721727100532,20.160968316446525,856.9740788542125,23.260767797819664,424503.3539832192,3536.0651680721135,2809.8608352062206,2458.695871119118,35435.665693747535,36364.60379145534,0.0,0.0,82.92161430827541,107.95578030477793,BENIGN
28180.0,324796.2127240651,279.0,200.0,207654.7806241494,577150.2051846101,792.1102653352077,15.127367705970256,615.1061511944855,29.855935124788978,411428.3862529518,6448.647199715321,5571.694100983191,4373.170183846089,58840.950971718696,38444.85542329121,0.0,0.0,99.82575318593874,57.983176040229424,MALICIOUS
14870.0,539724.2936638616,315.0,222.0,335064.1838208177,632494.4591230149,885.6298393023853,16.604753763614262,610.3490482890531,45.028765092027804,457322.4549848111,7012.101191704407,2671.0806980749126,7162.752526579995,26336.030008919482,41511.18180986659,0.0,0.0,75.30023995071893,82.4106249483167,MALICIOUS
26064.0,847570.36542292,256.0,230.0,396632.8607465076,599354.0471593742,706.9398865406639,35.260961384102096,1072.0264463953717,46.660771237583475,416167.7769122212,5387.423219913455,5084.804652990348,3351.8920481190617,57329.56536782181,66028.07954158883,0.0,0.0,118.09142333309326,60.691385304350774,MALICIOUS
25693.0,648380.0317413232,353.0,312.0,538391.3946267446,733780.1385699855,1141.6657172210703,15.479711265984772,894.9746959960426,44.716324917049796,499717.7451586522,3805.2278575143478,4538.864468059376,3398.1355651988456,28515.81457945904,49267.43632810312,0.0,0.0,96.95774590953961,111.22024243704038,MALICIOUS
38981.0,254536.74950069832,167.0,293.0,329305.6120408269,605760.7321768005,716.3408944683367,20.151309757045837,1051.9230947842902,46.02471102332629,237988.350967466,3934.8019159229443,4880.125124255104,7032.623916193673,37416.23966380623,37058.49886330344,0.0,1.0,142.00775682464104,44.4068949295911,MALICIOUS
45351.0,507025.660862184,243.0,90.0,404560.43938571203,684849.1649527237,472.9593063909938,41.45482390462078,628.324471188017,31.96876344438563,306318.30410557764,6720.215799933276,4609.768525444451,2725.6395556521893,36673.61460730466,13245.110721489626,1.0,0.0,125.9738633775545,68.81521932281794,BENIGN
44658.0,550514.2693307187,186.0,273.0,360734.5280818685,466508.25403275475,1090.0718634710868,19.829366516151886,928.8079231813858,19.98048214715205,327714.261923897,4309.142567749478,4874.634989282025,5338.815186743164,74606.15528444629,30138.011419536233,0.0,1.0,118.5885800198354,70.85943488939847,BENIGN
38768.0,562723.1997055603,307.0,168.0,298988.5821821548,528259.6415053798,667.7515717194347,36.166261504053935,711.3396877799515,45.72087475927379,464513.43132646993,5437.835253359755,5193.745059638105,6513.47930506218,30280.72129497536,24857.553361791433,0.0,0.0,101.16510733979602,87.24669178319921,MALICIOUS
28935.0,661301.4168110144,395.0,82.0,694490.0173567696,863760.8905279716,448.0317771845662,27.49664787602945,963.2377935745029,32.04973956887655,200019.1500491345,6234.365108267315,7047.837285345148,5202.216672158273,42072.766120575805,50980.0798338715,0.0,1.0,101.41543805274613,110.78941174966495,BENIGN
30776.0,461936.4142476242,381.0,204.0,318481.5991458942,589134.6945733703,841.4827455536698,22.697421469270882,748.2141423775744,25.469608676819533,402017.45175795554,3763.3183689707344,5484.477309487595,3222.584026446198,32656.32840010021,43142.42088257254,0.0,0.0,129.65280673233968,38.46321821505932,MALICIOUS
38922.0,741701.2274775174,272.0,253.0,542906.4719953736,379949.1059187192,568.0238933713249,19.189451883551015,895.5619655035501,29.333380429886866,558410.5169806822,6078.573258519725,5374.372376226658,4439.843983798503,38741.089512158855,50788.822121702404,0.0,0.0,147.66490703479934,139.7186512756181,MALICIOUS
45990.0,391613.18090886244,264.0,171.0,310661.4330642263,561571.5946689944,443.7314286786394,32.780468446596416,769.4411720470554,35.06637972577621,482290.81493840145,4989.494647705664,3760.952344904792,6519.29348848675,61784.6891828277,50735.93637460558,0.0,0.0,87.20718598014024,93.45794139453815,MALICIOUS
19127.0,575141.200431612,335.0,225.0,278367.16654755006,545002.1357210578,724.2898229452131,10.451381123425168,733.5441494591203,32.977299382049324,487034.7501086301,4738.429539028065,6940.572172102812,6156.805665050673,17274.038747358747,26444.97962818374,0.0,0.0,117.28096731924067,42.44711282845516,MALICIOUS
11870.0,489423.87993254,400.0,243.0,694633.7699562702,653860.572851203,686.0213594907343,45.1905218257116,838.8803142684988,22.814463854779653,339824.00600373326,7018.932167510626,4392.17740950418,3925.2605325653903,58300.56654755592,59912.318966688326,0.0,1.0,109.86650173295953,126.5900617064519,BENIGN
17053.0,543862.6811845822,378.0,203.0,279564.4806553636,648850.6902131382,844.8406315872832,26.500969989574525,810.1406481137834,26.90229139872623,416571.9057936629,6122.090199405748,6793.569911985058,5675.91620031603,56379.65067966659,12065.641611507663,1.0,0.0,130.2486650403564,37.54095565225369,MALICIOUS
42058.0,721859.825423059,253.0,294.0,441965.5683348467,164891.9473185801,993.8133788022067,23.703963529623138,858.4234795646466,23.250133504796413,558724.0876818694,6200.975882283873,2739.779440796015,6573.894578889239,42593.26437829794,56018.466883032605,0.0,0.0,146.89502318553252,95.40326984275653,MALICIOUS
33439.0,420733.8620850598,308.0,243.0,452127.1082751233,385644.3439123353,970.8547991668568,25.706018410734753,401.24131726012155,52.298473769155706,417928.2591022404,2345.3871279452687,4984.503923812705,6603.768076152657,52358.28435131724,69143.48600212851,0.0,1.0,69.24621549744894,108.8543037807636,BENIGN
